driver_index,lap,lap_time,c_flag,time_start,time_end,position_start,position_end
7,39,54.53240000000005,0,2077.4467999999997,2131.9791999999998,9.0,9.0
7,40,63.7800000000002,3,2131.9791999999998,2195.7592,9.0,12.0
7,41,57.47240000000011,0,2195.7592,2253.2316,12.0,12.0
7,42,53.33789999999999,0,2253.2316,2306.5695,12.0,11.0
7,43,53.86689999999999,0,2306.5695,2360.4364,11.0,11.0
7,44,52.84400000000005,0,2360.4364,2413.2804,11.0,11.0
7,45,53.53959999999961,2,2413.2804,2466.8199999999997,11.0,11.0
7,46,53.700900000000274,2,2466.8199999999997,2520.5209,11.0,11.0
7,47,53.3784999999998,0,2520.5209,2573.8994,11.0,11.0
7,48,53.339500000000044,0,2573.8994,2627.2389,11.0,11.0
7,49,54.184799999999996,0,2627.2389,2681.4237,11.0,11.0
7,50,54.03850000000011,0,2681.4237,2735.4622,11.0,11.0
7,51,54.135699999999815,0,2735.4622,2789.5978999999998,11.0,11.0
8,1,56.0571,0,0.0,56.0571,1.0,1.0
8,2,52.7734,3,56.0571,108.8305,1.0,1.0
8,3,57.03019999999998,3,108.8305,165.86069999999998,1.0,6.0
8,4,54.8245,3,165.86069999999998,220.68519999999998,6.0,5.0
8,5,52.73519999999999,3,220.68519999999998,273.4204,5.0,5.0
8,6,53.20330000000001,2,273.4204,326.6237,5.0,5.0
8,7,53.09620000000001,3,326.6237,379.7199,5.0,5.0
8,8,54.269799999999975,3,379.7199,433.98969999999997,5.0,5.0
8,9,54.09129999999999,3,433.98969999999997,488.08099999999996,5.0,5.0
8,10,62.26159999999999,2,488.08099999999996,550.3426,5.0,12.0
8,11,52.934799999999996,2,550.3426,603.2774,12.0,12.0
8,12,53.465200000000095,2,603.2774,656.7426,12.0,12.0
8,13,53.52089999999998,2,656.7426,710.2635,12.0,12.0
8,14,57.02359999999999,2,710.2635,767.2871,12.0,13.0
8,15,54.43020000000001,3,767.2871,821.7173,13.0,13.0
8,16,58.79959999999994,2,821.7173,880.5169,13.0,13.0
8,17,65.9692,3,880.5169,946.4861,13.0,18.0
8,18,53.95950000000005,3,946.4861,1000.4456,18.0,17.0
8,19,52.80640000000017,2,1000.4456,1053.2520000000002,17.0,15.0
8,20,53.57479999999987,0,1053.2520000000002,1106.8268,15.0,15.0
8,21,52.32580000000007,2,1106.8268,1159.1526000000001,15.0,13.0
8,22,55.81119999999987,3,1159.1526000000001,1214.9638,13.0,13.0
8,23,54.549200000000155,0,1214.9638,1269.5130000000001,13.0,10.0
8,24,53.16059999999993,2,1269.5130000000001,1322.6736,10.0,10.0
8,25,52.70420000000013,0,1322.6736,1375.3778000000002,10.0,10.0
8,26,52.5136,0,1375.3778000000002,1427.8914000000002,10.0,10.0
8,27,53.03419999999983,0,1427.8914000000002,1480.9256,10.0,9.0
8,28,53.38689999999997,0,1480.9256,1534.3125,9.0,9.0
8,29,53.03840000000014,0,1534.3125,1587.3509000000001,9.0,9.0
8,30,53.00980000000004,3,1587.3509000000001,1640.3607000000002,9.0,8.0
8,31,54.483999999999924,3,1640.3607000000002,1694.8447,8.0,8.0
8,32,53.36069999999995,2,1694.8447,1748.2054,8.0,8.0
8,33,53.04899999999998,2,1748.2054,1801.2544,8.0,8.0
8,34,53.0458000000001,2,1801.2544,1854.3002000000001,8.0,8.0
8,35,61.63619999999992,3,1854.3002000000001,1915.9364,8.0,10.0
8,36,57.576500000000124,0,1915.9364,1973.5129000000002,10.0,10.0
8,37,52.40509999999995,0,1973.5129000000002,2025.9180000000001,10.0,10.0
8,38,52.36469999999963,3,2025.9180000000001,2078.2826999999997,10.0,10.0
8,39,59.003400000000056,2,2078.2826999999997,2137.2861,10.0,12.0
8,40,52.20060000000012,3,2137.2861,2189.4867,12.0,11.0
8,41,53.22159999999985,0,2189.4867,2242.7083,11.0,9.0
8,42,52.27489999999989,0,2242.7083,2294.9831999999997,9.0,9.0
8,43,52.5317,0,2294.9831999999997,2347.5148999999997,9.0,9.0
8,44,53.79870000000028,2,2347.5148999999997,2401.3136,9.0,9.0
8,45,52.822999999999865,0,2401.3136,2454.1366,9.0,9.0
8,46,52.52340000000004,0,2454.1366,2506.66,9.0,9.0
8,47,52.94200000000001,0,2506.66,2559.602,9.0,9.0
8,48,52.357800000000225,0,2559.602,2611.9598,9.0,9.0
8,49,53.30669999999964,2,2611.9598,2665.2664999999997,9.0,9.0
8,50,56.681800000000294,2,2665.2664999999997,2721.9483,9.0,9.0
8,51,53.79689999999982,0,2721.9483,2775.7452,9.0,9.0
9,1,59.088300000000004,2,0.0,59.088300000000004,7.0,7.0
9,2,53.30969999999999,3,59.088300000000004,112.398,7.0,7.0
9,3,53.85389999999998,3,112.398,166.25189999999998,7.0,7.0
9,4,55.167,3,166.25189999999998,221.41889999999998,7.0,7.0
9,5,53.65950000000001,3,221.41889999999998,275.0784,7.0,7.0
9,6,53.25490000000002,2,275.0784,328.3333,7.0,7.0
9,7,53.11929999999995,2,328.3333,381.45259999999996,7.0,7.0
9,8,53.79930000000002,3,381.45259999999996,435.2519,7.0,7.0
9,9,53.90950000000004,3,435.2519,489.1614,7.0,8.0
9,10,53.72989999999999,3,489.1614,542.8913,8.0,7.0
9,11,53.42139999999995,3,542.8913,596.3127,7.0,7.0
9,12,54.05790000000002,2,596.3127,650.3706,7.0,7.0
9,13,53.4135,3,650.3706,703.7841,7.0,7.0
9,14,53.80759999999998,3,703.7841,757.5917,7.0,7.0
9,15,54.71870000000001,2,757.5917,812.3104,7.0,4.0
9,16,54.51859999999999,2,812.3104,866.829,4.0,3.0
9,17,53.06810000000007,2,866.829,919.8971,3.0,3.0
9,18,54.079399999999964,0,919.8971,973.9765,3.0,2.0
9,19,54.19450000000006,2,973.9765,1028.171,2.0,2.0
9,20,53.19510000000014,3,1028.171,1081.3661000000002,2.0,1.0
9,21,63.341199999999844,0,1081.3661000000002,1144.7073,1.0,6.0
9,22,57.33210000000008,0,1144.7073,1202.0394000000001,6.0,7.0
9,23,52.652000000000044,0,1202.0394000000001,1254.6914000000002,7.0,7.0
9,24,52.812799999999925,0,1254.6914000000002,1307.5042,7.0,7.0
9,25,53.33719999999994,0,1307.5042,1360.8414,7.0,7.0
9,26,52.81310000000008,2,1360.8414,1413.6545,7.0,7.0
9,27,53.20229999999992,2,1413.6545,1466.8568,7.0,7.0
9,28,52.733900000000176,2,1466.8568,1519.5907000000002,7.0,7.0
9,29,53.67809999999986,2,1519.5907000000002,1573.2688,7.0,7.0
9,30,54.200199999999995,2,1573.2688,1627.469,7.0,6.0
9,31,53.909599999999955,2,1627.469,1681.3786,6.0,6.0
9,32,52.79460000000017,3,1681.3786,1734.1732000000002,6.0,6.0
9,33,53.37119999999982,3,1734.1732000000002,1787.5444,6.0,6.0
9,34,53.345800000000054,3,1787.5444,1840.8902,6.0,5.0
9,35,53.45309999999995,3,1840.8902,1894.3433,5.0,4.0
9,36,66.76660000000015,0,1894.3433,1961.1099000000002,4.0,7.0
9,37,56.237699999999904,2,1961.1099000000002,2017.3476,7.0,7.0
9,38,53.44389999999976,0,2017.3476,2070.7915,7.0,7.0
9,39,52.984500000000025,0,2070.7915,2123.776,7.0,7.0
9,40,52.701100000000224,2,2123.776,2176.4771,7.0,7.0
9,41,52.91660000000002,0,2176.4771,2229.3937,7.0,7.0
9,42,52.216599999999744,2,2229.3937,2281.6103,7.0,7.0
9,43,53.95159999999987,2,2281.6103,2335.5618999999997,7.0,7.0
9,44,52.87270000000035,2,2335.5618999999997,2388.4346,7.0,7.0
9,45,52.93359999999984,2,2388.4346,2441.3682,7.0,7.0
9,46,53.284200000000055,2,2441.3682,2494.6524,7.0,7.0
9,47,52.94880000000012,3,2494.6524,2547.6012,7.0,7.0
9,48,54.04549999999972,3,2547.6012,2601.6467,7.0,7.0
9,49,55.33210000000008,3,2601.6467,2656.9788,7.0,7.0
9,50,54.93640000000005,3,2656.9788,2711.9152,7.0,7.0
9,51,54.097999999999956,0,2711.9152,2766.0132,7.0,6.0
10,1,63.623999999999995,2,0.0,63.623999999999995,19.0,18.0
10,2,56.0779,2,63.623999999999995,119.7019,18.0,18.0
10,3,55.788899999999984,2,119.7019,175.49079999999998,18.0,19.0
10,4,54.95260000000002,0,175.49079999999998,230.4434,19.0,19.0
10,5,54.77449999999999,3,230.4434,285.2179,19.0,19.0
10,6,55.73989999999998,2,285.2179,340.95779999999996,19.0,19.0
10,7,55.38290000000001,3,340.95779999999996,396.34069999999997,19.0,19.0
10,8,55.11420000000004,3,396.34069999999997,451.4549,19.0,19.0
10,9,55.46699999999993,2,451.4549,506.92189999999994,19.0,19.0
10,10,59.197400000000016,0,506.92189999999994,566.1193,19.0,19.0
10,11,55.18990000000008,0,566.1193,621.3092,19.0,19.0
10,12,56.010799999999904,0,621.3092,677.3199999999999,19.0,19.0
10,13,55.896600000000035,0,677.3199999999999,733.2166,19.0,19.0
10,14,55.70169999999996,0,733.2166,788.9182999999999,19.0,19.0
10,15,57.2419000000001,0,788.9182999999999,846.1602,19.0,19.0
10,16,66.7165,0,846.1602,912.8767,19.0,19.0
10,17,58.350599999999986,0,912.8767,971.2273,19.0,19.0
10,18,54.27320000000009,2,971.2273,1025.5005,19.0,19.0
10,19,55.72939999999994,3,1025.5005,1081.2299,19.0,19.0
10,20,62.374700000000075,2,1081.2299,1143.6046000000001,19.0,19.0
10,21,65.96789999999987,2,1143.6046000000001,1209.5725,19.0,19.0
10,22,57.43820000000005,0,1209.5725,1267.0107,19.0,19.0
10,23,54.684799999999996,2,1267.0107,1321.6955,19.0,19.0
10,24,55.17630000000008,3,1321.6955,1376.8718000000001,19.0,19.0
10,25,59.10169999999994,2,1376.8718000000001,1435.9735,19.0,19.0
10,26,55.28449999999998,3,1435.9735,1491.258,19.0,19.0
10,27,71.17450000000008,0,1491.258,1562.4325000000001,19.0,19.0
10,28,58.46250000000009,3,1562.4325000000001,1620.8950000000002,19.0,19.0
10,29,62.42699999999991,0,1620.8950000000002,1683.3220000000001,19.0,19.0
10,30,55.509199999999964,0,1683.3220000000001,1738.8312,19.0,19.0
10,31,54.171800000000076,0,1738.8312,1793.0030000000002,19.0,19.0
10,32,55.25239999999985,0,1793.0030000000002,1848.2554,19.0,19.0
10,33,54.64409999999998,2,1848.2554,1902.8995,19.0,19.0
10,34,55.58960000000002,0,1902.8995,1958.4891,19.0,19.0
10,35,55.22550000000001,2,1958.4891,2013.7146,19.0,19.0
10,36,59.52579999999966,0,2013.7146,2073.2403999999997,19.0,19.0
10,37,56.10770000000002,0,2073.2403999999997,2129.3480999999997,19.0,19.0
10,38,54.45620000000008,0,2129.3480999999997,2183.8043,19.0,19.0
10,39,55.109500000000025,2,2183.8043,2238.9138,19.0,19.0
10,40,60.57490000000007,0,2238.9138,2299.4887,19.0,19.0
10,41,54.89960000000019,2,2299.4887,2354.3883,19.0,19.0
10,42,55.79179999999997,2,2354.3883,2410.1801,19.0,19.0
10,43,56.20569999999998,2,2410.1801,2466.3858,19.0,19.0
10,44,55.76800000000003,2,2466.3858,2522.1538,19.0,19.0
10,45,55.60999999999967,2,2522.1538,2577.7637999999997,19.0,19.0
10,46,56.990999999999985,0,2577.7637999999997,2634.7547999999997,19.0,19.0
10,47,56.05020000000013,2,2634.7547999999997,2690.805,19.0,19.0
10,48,66.63850000000002,0,2690.805,2757.4435,19.0,19.0
11,1,61.4637,2,0.0,61.4637,15.0,14.0
11,2,54.188599999999994,3,61.4637,115.6523,14.0,14.0
11,3,53.82909999999998,3,115.6523,169.48139999999998,14.0,14.0
11,4,54.432800000000015,3,169.48139999999998,223.9142,14.0,15.0
11,5,55.92399999999998,3,223.9142,279.8382,15.0,17.0
11,6,54.04079999999999,2,279.8382,333.87899999999996,17.0,15.0
11,7,53.64710000000002,3,333.87899999999996,387.5261,15.0,15.0
11,8,61.61919999999998,0,387.5261,449.14529999999996,15.0,17.0
11,9,53.30200000000002,0,449.14529999999996,502.4473,17.0,17.0
11,10,53.821600000000046,0,502.4473,556.2689,17.0,17.0
11,11,53.571199999999976,0,556.2689,609.8401,17.0,17.0
11,12,53.045999999999935,2,609.8401,662.8860999999999,17.0,17.0
11,13,53.600400000000036,3,662.8860999999999,716.4865,17.0,17.0
11,14,54.273199999999974,3,716.4865,770.7597,17.0,16.0
11,15,54.36040000000003,3,770.7597,825.1201,16.0,16.0
11,16,55.59680000000003,3,825.1201,880.7169,16.0,15.0
11,17,55.995900000000006,2,880.7169,936.7128,15.0,15.0
11,18,54.41809999999998,0,936.7128,991.1309,15.0,14.0
11,19,54.42100000000016,2,991.1309,1045.5519000000002,14.0,14.0
11,20,60.44439999999986,0,1045.5519000000002,1105.9963,14.0,14.0
11,21,61.43360000000007,0,1105.9963,1167.4299,14.0,17.0
11,22,53.90650000000005,0,1167.4299,1221.3364000000001,17.0,16.0
11,23,52.92730000000006,3,1221.3364000000001,1274.2637000000002,16.0,16.0
11,24,53.602300000000014,0,1274.2637000000002,1327.8660000000002,16.0,14.0
11,25,53.3741,3,1327.8660000000002,1381.2401000000002,14.0,14.0
11,26,53.459899999999834,3,1381.2401000000002,1434.7,14.0,14.0
11,27,60.19730000000004,3,1434.7,1494.8973,14.0,17.0
11,28,53.06060000000002,3,1494.8973,1547.9579,17.0,16.0
11,29,53.872699999999895,0,1547.9579,1601.8306,16.0,14.0
11,30,54.21680000000015,1,1601.8306,1656.0474000000002,14.0,13.0
11,31,59.80489999999986,2,1656.0474000000002,1715.8523,13.0,16.0
11,32,61.649200000000064,2,1715.8523,1777.5015,16.0,16.0
11,33,53.06960000000004,2,1777.5015,1830.5711000000001,16.0,16.0
11,34,54.206699999999955,0,1830.5711000000001,1884.7778,16.0,16.0
11,35,53.39390000000003,0,1884.7778,1938.1717,16.0,16.0
11,36,54.02240000000006,0,1938.1717,1992.1941000000002,16.0,16.0
11,37,53.66139999999973,0,1992.1941000000002,2045.8555,16.0,16.0
11,38,53.636000000000195,0,2045.8555,2099.4915,16.0,16.0
11,39,53.78639999999996,0,2099.4915,2153.2779,16.0,15.0
11,40,54.44639999999981,0,2153.2779,2207.7243,15.0,15.0
11,41,53.951300000000174,2,2207.7243,2261.6756,15.0,14.0
11,42,54.030199999999695,2,2261.6756,2315.7057999999997,14.0,14.0
11,43,53.22900000000027,2,2315.7057999999997,2368.9348,14.0,14.0
11,44,53.22449999999981,2,2368.9348,2422.1593,14.0,14.0
11,45,53.019700000000284,3,2422.1593,2475.179,14.0,14.0
11,46,53.72849999999971,3,2475.179,2528.9075,14.0,13.0
11,47,54.164600000000064,3,2528.9075,2583.0721,13.0,13.0
11,48,54.4998999999998,3,2583.0721,2637.5719999999997,13.0,12.0
11,49,55.552000000000135,3,2637.5719999999997,2693.124,12.0,13.0
11,50,55.42270000000008,0,2693.124,2748.5467,13.0,13.0
12,1,69.9946,0,0.0,69.9946,20.0,20.0
12,2,58.71069999999999,0,69.9946,128.7053,20.0,20.0
12,3,59.367999999999995,0,128.7053,188.0733,20.0,20.0
12,4,54.766999999999996,0,188.0733,242.84029999999998,20.0,20.0
12,5,67.1104,0,242.84029999999998,309.9507,20.0,20.0
12,6,55.323500000000024,0,309.9507,365.2742,20.0,20.0
12,7,54.50309999999996,0,365.2742,419.77729999999997,20.0,20.0
12,8,55.1773,0,419.77729999999997,474.95459999999997,20.0,20.0
12,9,54.08779999999996,0,474.95459999999997,529.0423999999999,20.0,20.0
12,10,54.66050000000007,0,529.0423999999999,583.7029,20.0,20.0
12,11,55.55150000000003,0,583.7029,639.2544,20.0,20.0
12,12,54.892999999999915,3,639.2544,694.1474,20.0,20.0
12,13,57.19450000000006,3,694.1474,751.3419,20.0,20.0
12,14,54.634000000000015,3,751.3419,805.9759,20.0,20.0
12,15,64.98809999999992,3,805.9759,870.9639999999999,20.0,20.0
12,16,59.335500000000025,3,870.9639999999999,930.2995,20.0,20.0
12,17,68.76610000000005,3,930.2995,999.0656,20.0,20.0
12,18,59.26170000000013,3,999.0656,1058.3273000000002,20.0,20.0
12,19,61.203199999999924,0,1058.3273000000002,1119.5305,20.0,20.0
12,20,55.22240000000011,0,1119.5305,1174.7529000000002,20.0,20.0
12,21,54.90289999999982,0,1174.7529000000002,1229.6558,20.0,20.0
12,22,54.487300000000005,0,1229.6558,1284.1431,20.0,20.0
12,23,60.18160000000012,0,1284.1431,1344.3247000000001,20.0,20.0
12,24,54.55410000000006,3,1344.3247000000001,1398.8788000000002,20.0,20.0
12,25,55.941699999999855,3,1398.8788000000002,1454.8205,20.0,20.0
12,26,55.33550000000014,3,1454.8205,1510.1560000000002,20.0,20.0
12,27,73.16379999999981,2,1510.1560000000002,1583.3198,20.0,20.0
12,28,59.71990000000005,2,1583.3198,1643.0397,20.0,20.0
12,29,60.188499999999976,2,1643.0397,1703.2282,20.0,20.0
12,30,61.433899999999994,0,1703.2282,1764.6621,20.0,20.0
12,31,54.765300000000025,3,1764.6621,1819.4274,20.0,20.0
12,32,59.17800000000011,0,1819.4274,1878.6054000000001,20.0,20.0
12,33,53.74530000000004,0,1878.6054000000001,1932.3507000000002,20.0,20.0
12,34,54.3784999999998,0,1932.3507000000002,1986.7292,20.0,20.0
12,35,64.12859999999978,2,1986.7292,2050.8577999999998,20.0,20.0
12,36,59.0939000000003,3,2050.8577999999998,2109.9517,20.0,20.0
12,37,59.95249999999987,2,2109.9517,2169.9042,20.0,20.0
12,38,55.73140000000012,2,2169.9042,2225.6356,20.0,20.0
12,39,54.26359999999977,2,2225.6356,2279.8992,20.0,20.0
12,40,55.98480000000018,3,2279.8992,2335.884,20.0,20.0
12,41,57.37189999999964,2,2335.884,2393.2558999999997,20.0,20.0
12,42,61.11020000000008,2,2393.2558999999997,2454.3660999999997,20.0,20.0
12,43,54.61650000000009,2,2454.3660999999997,2508.9826,20.0,20.0
12,44,68.39080000000013,3,2508.9826,2577.3734,20.0,20.0
12,45,63.57099999999991,0,2577.3734,2640.9444,20.0,20.0
12,46,56.15219999999999,3,2640.9444,2697.0966,20.0,20.0
12,47,58.26090000000022,0,2697.0966,2755.3575,20.0,20.0
13,1,61.8064,3,0.0,61.8064,16.0,16.0
13,2,54.802800000000005,3,61.8064,116.6092,16.0,16.0
13,3,53.24749999999999,3,116.6092,169.8567,16.0,16.0
13,4,54.18289999999999,3,169.8567,224.03959999999998,16.0,16.0
13,5,54.7954,3,224.03959999999998,278.835,16.0,15.0
13,6,58.77260000000001,0,278.835,337.6076,15.0,17.0
13,7,53.5924,0,337.6076,391.2,17.0,17.0
13,8,54.53969999999998,0,391.2,445.73969999999997,17.0,16.0
13,9,54.16680000000002,0,445.73969999999997,499.9065,16.0,16.0
13,10,54.01920000000001,0,499.9065,553.9257,16.0,16.0
13,11,53.116300000000024,2,553.9257,607.042,16.0,16.0
13,12,53.93539999999996,3,607.042,660.9774,16.0,16.0
13,13,55.002899999999954,3,660.9774,715.9802999999999,16.0,16.0
13,14,54.926199999999994,3,715.9802999999999,770.9064999999999,16.0,17.0
13,15,54.83840000000009,3,770.9064999999999,825.7449,17.0,17.0
13,16,55.07560000000001,3,825.7449,880.8205,17.0,16.0
13,17,55.39249999999993,2,880.8205,936.213,16.0,14.0
13,18,63.668499999999995,3,936.213,999.8815,14.0,16.0
13,19,57.796800000000076,0,999.8815,1057.6783,16.0,17.0
13,20,53.18080000000009,0,1057.6783,1110.8591000000001,17.0,17.0
13,21,53.33480000000009,0,1110.8591000000001,1164.1939000000002,17.0,15.0
13,22,53.31839999999988,3,1164.1939000000002,1217.5123,15.0,15.0
13,23,54.07089999999994,2,1217.5123,1271.5832,15.0,13.0
13,24,53.480800000000045,2,1271.5832,1325.064,13.0,13.0
13,25,53.36670000000004,2,1325.064,1378.4307000000001,13.0,13.0
13,26,53.8741,2,1378.4307000000001,1432.3048000000001,13.0,13.0
13,27,52.98610000000008,3,1432.3048000000001,1485.2909000000002,13.0,13.0
13,28,54.07809999999995,2,1485.2909000000002,1539.3690000000001,13.0,13.0
13,29,60.03240000000005,0,1539.3690000000001,1599.4014000000002,13.0,13.0
13,30,62.113099999999804,0,1599.4014000000002,1661.5145,13.0,16.0
13,31,53.90480000000002,0,1661.5145,1715.4193,16.0,15.0
13,32,53.02070000000003,2,1715.4193,1768.44,15.0,15.0
13,33,52.98500000000013,3,1768.44,1821.4250000000002,15.0,15.0
13,34,54.71889999999985,2,1821.4250000000002,1876.1439,15.0,15.0
13,35,53.29970000000003,3,1876.1439,1929.4436,15.0,15.0
13,36,53.87200000000007,2,1929.4436,1983.3156000000001,15.0,15.0
13,37,53.63099999999986,2,1983.3156000000001,2036.9466,15.0,15.0
13,38,59.938699999999926,3,2036.9466,2096.8853,15.0,15.0
13,39,78.64859999999999,2,2096.8853,2175.5339,15.0,17.0
13,40,57.73199999999997,0,2175.5339,2233.2659,17.0,17.0
13,41,54.259199999999964,0,2233.2659,2287.5251,17.0,17.0
13,42,64.5023000000001,0,2287.5251,2352.0274,17.0,18.0
13,43,58.04950000000008,0,2352.0274,2410.0769,18.0,18.0
13,44,54.07619999999997,0,2410.0769,2464.1531,18.0,18.0
13,45,55.05649999999969,2,2464.1531,2519.2095999999997,18.0,18.0
13,46,55.17260000000033,2,2519.2095999999997,2574.3822,18.0,18.0
13,47,54.85829999999987,0,2574.3822,2629.2405,18.0,18.0
13,48,55.386799999999766,0,2629.2405,2684.6272999999997,18.0,18.0
13,49,62.41000000000031,0,2684.6272999999997,2747.0373,18.0,18.0
14,1,60.7461,3,0.0,60.7461,12.0,12.0
14,2,53.73610000000001,3,60.7461,114.4822,12.0,12.0
14,3,53.804299999999984,3,114.4822,168.2865,12.0,11.0
14,4,53.93629999999999,3,168.2865,222.22279999999998,11.0,11.0
14,5,55.31559999999999,2,222.22279999999998,277.53839999999997,11.0,11.0
14,6,53.963400000000036,2,277.53839999999997,331.5018,11.0,11.0
14,7,54.85069999999996,3,331.5018,386.35249999999996,11.0,12.0
14,8,54.67840000000001,2,386.35249999999996,441.0309,12.0,12.0
14,9,53.848900000000015,3,441.0309,494.8798,12.0,12.0
14,10,54.184500000000014,0,494.8798,549.0643,12.0,10.0
14,11,52.85910000000001,0,549.0643,601.9234,10.0,10.0
14,12,53.05179999999996,0,601.9234,654.9752,10.0,10.0
14,13,53.46029999999996,2,654.9752,708.4354999999999,10.0,10.0
14,14,53.34490000000005,2,708.4354999999999,761.7804,10.0,10.0
14,15,54.06209999999999,2,761.7804,815.8425,10.0,8.0
14,16,54.05579999999998,3,815.8425,869.8983,8.0,5.0
14,17,54.442600000000084,3,869.8983,924.3409,5.0,6.0
14,18,63.85039999999992,2,924.3409,988.1913,6.0,11.0
14,19,57.25930000000017,2,988.1913,1045.4506000000001,11.0,13.0
14,20,52.80899999999997,0,1045.4506000000001,1098.2596,13.0,11.0
14,21,53.38069999999993,3,1098.2596,1151.6403,11.0,9.0
14,22,54.33770000000004,0,1151.6403,1205.978,9.0,8.0
14,23,52.57420000000002,0,1205.978,1258.5522,8.0,8.0
14,24,52.904199999999946,0,1258.5522,1311.4564,8.0,8.0
14,25,52.77760000000012,0,1311.4564,1364.2340000000002,8.0,8.0
14,26,53.87940000000003,0,1364.2340000000002,1418.1134000000002,8.0,8.0
14,27,52.91159999999991,0,1418.1134000000002,1471.025,8.0,8.0
14,28,53.53289999999993,0,1471.025,1524.5579,8.0,8.0
14,29,62.324800000000096,0,1524.5579,1586.8827,8.0,8.0
14,30,57.2346,0,1586.8827,1644.1173000000001,8.0,10.0
14,31,53.65429999999992,0,1644.1173000000001,1697.7716,10.0,10.0
14,32,53.27650000000017,0,1697.7716,1751.0481000000002,10.0,10.0
14,33,53.23109999999997,0,1751.0481000000002,1804.2792000000002,10.0,9.0
14,34,53.07679999999982,0,1804.2792000000002,1857.356,9.0,9.0
14,35,53.46070000000009,0,1857.356,1910.8167,9.0,8.0
14,36,53.32960000000003,2,1910.8167,1964.1463,8.0,8.0
14,37,53.628400000000056,2,1964.1463,2017.7747000000002,8.0,8.0
14,38,53.99039999999991,0,2017.7747000000002,2071.7651,8.0,8.0
14,39,53.37819999999965,0,2071.7651,2125.1432999999997,8.0,8.0
14,40,52.90800000000036,0,2125.1432999999997,2178.0513,8.0,8.0
14,41,53.666299999999865,0,2178.0513,2231.7176,8.0,8.0
14,42,53.29250000000002,0,2231.7176,2285.0101,8.0,8.0
14,43,53.37779999999975,3,2285.0101,2338.3878999999997,8.0,8.0
14,44,54.789200000000164,0,2338.3878999999997,2393.1771,8.0,8.0
14,45,53.99220000000014,0,2393.1771,2447.1693,8.0,8.0
14,46,53.66899999999987,0,2447.1693,2500.8383,8.0,8.0
14,47,53.510699999999815,0,2500.8383,2554.3489999999997,8.0,8.0
14,48,53.59700000000021,0,2554.3489999999997,2607.946,8.0,8.0
14,49,53.37390000000005,0,2607.946,2661.3199,8.0,8.0
14,50,54.072299999999814,0,2661.3199,2715.3922,8.0,8.0
14,51,53.8711000000003,0,2715.3922,2769.2633,8.0,8.0
15,1,61.376099999999994,2,0.0,61.376099999999994,13.0,13.0
15,2,53.8053,2,61.376099999999994,115.1814,13.0,13.0
15,3,53.74519999999998,3,115.1814,168.92659999999998,13.0,13.0
15,4,54.51090000000002,3,168.92659999999998,223.4375,13.0,13.0
15,5,54.64839999999998,3,223.4375,278.0859,13.0,13.0
15,6,53.89100000000002,2,278.0859,331.9769,13.0,12.0
15,7,54.21339999999998,1,331.9769,386.1903,12.0,11.0
15,8,54.235299999999995,0,386.1903,440.4256,11.0,11.0
15,9,54.148900000000026,3,440.4256,494.5745,11.0,11.0
15,10,55.04059999999998,2,494.5745,549.6151,11.0,11.0
15,11,53.44119999999998,0,549.6151,603.0563,11.0,11.0
15,12,53.04340000000002,0,603.0563,656.0997,11.0,11.0
15,13,53.802599999999984,0,656.0997,709.9023,11.0,11.0
15,14,53.64319999999998,0,709.9023,763.5455,11.0,11.0
15,15,53.53780000000006,2,763.5455,817.0833,11.0,9.0
15,16,54.49630000000002,3,817.0833,871.5796,9.0,8.0
15,17,54.39229999999998,2,871.5796,925.9719,8.0,8.0
15,18,55.20169999999996,0,925.9719,981.1736,8.0,7.0
15,19,53.79890000000012,3,981.1736,1034.9725,7.0,7.0
15,20,55.447200000000066,3,1034.9725,1090.4197000000001,7.0,6.0
15,21,63.55729999999994,0,1090.4197000000001,1153.977,6.0,10.0
15,22,57.66390000000001,3,1153.977,1211.6409,10.0,11.0
15,23,61.974699999999984,3,1211.6409,1273.6156,11.0,15.0
15,24,54.64370000000008,3,1273.6156,1328.2593000000002,15.0,16.0
15,25,53.7666999999999,2,1328.2593000000002,1382.026,16.0,15.0
15,26,53.52729999999997,2,1382.026,1435.5533,15.0,15.0
15,27,53.35350000000017,0,1435.5533,1488.9068000000002,15.0,14.0
15,28,53.03710000000001,2,1488.9068000000002,1541.9439000000002,14.0,14.0
15,29,61.324499999999944,2,1541.9439000000002,1603.2684000000002,14.0,16.0
15,30,53.223199999999906,3,1603.2684000000002,1656.4916,16.0,15.0
15,31,55.62869999999998,3,1656.4916,1712.1203,15.0,14.0
15,32,53.70170000000007,2,1712.1203,1765.8220000000001,14.0,13.0
15,33,54.25479999999993,2,1765.8220000000001,1820.0768,13.0,13.0
15,34,54.22260000000006,0,1820.0768,1874.2994,13.0,13.0
15,35,54.21239999999989,0,1874.2994,1928.5118,13.0,13.0
15,36,53.559799999999996,0,1928.5118,1982.0716,13.0,13.0
15,37,53.50070000000005,2,1982.0716,2035.5723,13.0,13.0
15,38,59.36199999999985,0,2035.5723,2094.9343,13.0,14.0
15,39,54.50019999999995,0,2094.9343,2149.4345,14.0,14.0
15,40,54.970800000000054,0,2149.4345,2204.4053,14.0,14.0
15,41,63.26909999999998,0,2204.4053,2267.6744,14.0,15.0
15,42,56.99380000000019,0,2267.6744,2324.6682,15.0,15.0
